transaction_id,transaction_datetime,register,line_item,upc,product_name,quantity,unit_price
93,2024-01-02 18:04:24,10,4,040000591512,Eggs,2,4.29
93,2024-01-02 18:04:24,10,5,040000739390,Ground Beef,1,6.49
93,2024-01-02 18:04:24,10,6,040000961207,Ice Cream,1,4.99
93,2024-01-02 18:04:24,10,7,040001109085,Ketchup,1,2.99
93,2024-01-02 18:04:24,10,8,040002292109,Yogurt,2,1.29
94,2024-01-02 18:05:23,9,1,040001996353,Salsa,2,4.49
94,2024-01-02 18:05:23,9,2,040002218170,Tortilla Chips,1,3.99
95,2024-01-02 18:09:13,5,1,040000073939,Bananas,1,0.59
95,2024-01-02 18:09:13,5,2,040000961207,Ice Cream,1,4.99
95,2024-01-02 18:09:13,5,3,040001035146,Jelly,1,3.49
95,2024-01-02 18:09:13,5,4,040001848475,Peanut Butter,1,4.99
96,2024-01-02 18:34:42,6,1,040000147878,Bread,1,2.99
96,2024-01-02 18:34:42,6,2,040002070292,Soda,3,1.99
96,2024-01-02 18:34:42,6,3,040002218170,Tortilla Chips,1,3.99
97,2024-01-02 18:40:28,1,1,040000073939,Bananas,1,0.59
97,2024-01-02 18:40:28,1,2,040000443634,Coffee Creamer,3,3.79
97,2024-01-02 18:40:28,1,3,040000591512,Eggs,1,4.29
97,2024-01-02 18:40:28,1,4,040000813329,Ground Coffee,3,8.99
97,2024-01-02 18:40:28,1,5,040001330902,Milk,1,3.49
97,2024-01-02 18:40:28,1,6,040001552719,Paper Towels,3,6.49
98,2024-01-02 18:45:29,2,1,040000073939,Bananas,3,0.59
98,2024-01-02 18:45:29,2,2,040001035146,Jelly,1,3.49
98,2024-01-02 18:45:29,2,3,040001330902,Milk,2,3.49
98,2024-01-02 18:45:29,2,4,040001848475,Peanut Butter,3,4.99
99,2024-01-02 18:52:13,4,1,040000073939,Bananas,1,0.59
99,2024-01-02 18:52:13,4,2,040000591512,Eggs,1,4.29
99,2024-01-02 18:52:13,4,3,040000665451,Frozen Pizza,3,5.99
99,2024-01-02 18:52:13,4,4,040001183024,Lettuce,2,1.99
99,2024-01-02 18:52:13,4,5,040001330902,Milk,2,3.49
99,2024-01-02 18:52:13,4,6,040001700597,Pasta,1,1.79
99,2024-01-02 18:52:13,4,7,040001774536,Pasta Sauce,1,3.29
100,2024-01-02 18:53:55,1,1,040000369695,Chicken Breast,1,7.99
100,2024-01-02 18:53:55,1,2,040000517573,Dish Soap,1,3.99
100,2024-01-02 18:53:55,1,3,040001996353,Salsa,3,4.49
100,2024-01-02 18:53:55,1,4,040002218170,Tortilla Chips,1,3.99
101,2024-01-02 19:02:22,9,1,040000295756,Carrots,2,1.49
101,2024-01-02 19:02:22,9,2,040000591512,Eggs,1,4.29
101,2024-01-02 19:02:22,9,3,040001256963,Maple Syrup,2,6.99
101,2024-01-02 19:02:22,9,4,040001478780,Pancake Mix,1,3.19
102,2024-01-02 19:21:28,3,1,040000073939,Bananas,1,0.59
102,2024-01-02 19:21:28,3,2,040000591512,Eggs,1,4.29
102,2024-01-02 19:21:28,3,3,040001183024,Lettuce,1,1.99
102,2024-01-02 19:21:28,3,4,040001330902,Milk,1,3.49
102,2024-01-02 19:21:28,3,5,040001626658,Parmesan,1,5.49
102,2024-01-02 19:21:28,3,6,040001700597,Pasta,1,1.79
102,2024-01-02 19:21:28,3,7,040001774536,Pasta Sauce,1,3.29
102,2024-01-02 19:21:28,3,8,040001922414,Rice,1,4.49
103,2024-01-02 19:47:24,5,1,040001256963,Maple Syrup,2,6.99
103,2024-01-02 19:47:24,5,2,040001404841,Onions,1,1.19
103,2024-01-02 19:47:24,5,3,040001478780,Pancake Mix,2,3.19
103,2024-01-02 19:47:24,5,4,040001552719,Paper Towels,1,6.49
104,2024-01-02 20:28:50,7,1,040000147878,Bread,1,2.99
104,2024-01-02 20:28:50,7,2,040000517573,Dish Soap,1,3.99
104,2024-01-02 20:28:50,7,3,040002218170,Tortilla Chips,1,3.99
105,2024-01-02 20:29:30,9,1,040001035146,Jelly,1,3.49
105,2024-01-02 20:29:30,9,2,040001848475,Peanut Butter,1,4.99
106,2024-01-02 20:36:14,1,1,040000073939,Bananas,2,0.59
106,2024-01-02 20:36:14,1,2,040000443634,Coffee Creamer,1,3.79
106,2024-01-02 20:36:14,1,3,040000813329,Ground Coffee,1,8.99
106,2024-01-02 20:36:14,1,4,040001330902,Milk,3,3.49
107,2024-01-02 20:53:27,1,1,040000000000,Apples,3,2.49
107,2024-01-02 20:53:27,1,2,040000147878,Bread,1,2.99
107,2024-01-02 20:53:27,1,3,040000369695,Chicken Breast,1,7.99
107,2024-01-02 20:53:27,1,4,040000443634,Coffee Creamer,1,3.79
107,2024-01-02 20:53:27,1,5,040000813329,Ground Coffee,1,8.99
108,2024-01-02 20:59:13,8,1,040000147878,Bread,1,2.99
108,2024-01-02 20:59:13,8,2,040000221817,Burger Buns,1,2.49
108,2024-01-02 20:59:13,8,3,040000739390,Ground Beef,1,6.49
108,2024-01-02 20:59:13,8,4,040001183024,Lettuce,2,1.99
109,2024-01-02 21:34:27,10,1,040000073939,Bananas,1,0.59
109,2024-01-02 21:34:27,10,2,040000147878,Bread,2,2.99
109,2024-01-02 21:34:27,10,3,040000887268,Guacamole,1,5.99
109,2024-01-02 21:34:27,10,4,040001552719,Paper Towels,1,6.49
109,2024-01-02 21:34:27,10,5,040001922414,Rice,1,4.49
109,2024-01-02 21:34:27,10,6,040001996353,Salsa,1,4.49
109,2024-01-02 21:34:27,10,7,040002070292,Soda,1,1.99
109,2024-01-02 21:34:27,10,8,040002218170,Tortilla Chips,1,3.99
110,2024-01-03 08:35:05,3,1,040000073939,Bananas,3,0.59
110,2024-01-03 08:35:05,3,2,040000221817,Burger Buns,1,2.49
110,2024-01-03 08:35:05,3,3,040000739390,Ground Beef,2,6.49
110,2024-01-03 08:35:05,3,4,040001109085,Ketchup,1,2.99
111,2024-01-03 09:36:55,9,1,040001256963,Maple Syrup,1,6.99
111,2024-01-03 09:36:55,9,2,040001330902,Milk,1,3.49
111,2024-01-03 09:36:55,9,3,040001478780,Pancake Mix,1,3.19
112,2024-01-03 09:40:01,3,1,040000073939,Bananas,2,0.59
112,2024-01-03 09:40:01,3,2,040000295756,Carrots,1,1.49
113,2024-01-03 09:46:42,9,1,040000073939,Bananas,1,0.59
113,2024-01-03 09:46:42,9,2,040000369695,Chicken Breast,1,7.99
113,2024-01-03 09:46:42,9,3,040000591512,Eggs,1,4.29
113,2024-01-03 09:46:42,9,4,040001183024,Lettuce,1,1.99
113,2024-01-03 09:46:42,9,5,040001256963,Maple Syrup,1,6.99
113,2024-01-03 09:46:42,9,6,040001478780,Pancake Mix,3,3.19
114,2024-01-03 10:11:18,5,1,040000000000,Apples,1,2.49
114,2024-01-03 10:11:18,5,2,040000443634,Coffee Creamer,1,3.79
114,2024-01-03 10:11:18,5,3,040000591512,Eggs,1,4.29
114,2024-01-03 10:11:18,5,4,040000813329,Ground Coffee,2,8.99
114,2024-01-03 10:11:18,5,5,040001330902,Milk,3,3.49
115,2024-01-03 10:16:37,6,1,040000295756,Carrots,1,1.49
115,2024-01-03 10:16:37,6,2,040000591512,Eggs,1,4.29
115,2024-01-03 10:16:37,6,3,040001330902,Milk,1,3.49
116,2024-01-03 10:27:17,6,1,040001183024,Lettuce,1,1.99
116,2024-01-03 10:27:17,6,2,040002292109,Yogurt,1,1.29
117,2024-01-03 10:35:52,7,1,040000591512,Eggs,1,4.29
118,2024-01-03 10:47:52,5,1,040000443634,Coffee Creamer,1,3.79
118,2024-01-03 10:47:52,5,2,040000517573,Dish Soap,1,3.99
118,2024-01-03 10:47:52,5,3,040000961207,Ice Cream,2,4.99
118,2024-01-03 10:47:52,5,4,040001330902,Milk,1,3.49
119,2024-01-03 10:59:12,6,1,040000073939,Bananas,1,0.59
119,2024-01-03 10:59:12,6,2,040000147878,Bread,1,2.99
119,2024-01-03 10:59:12,6,3,040000221817,Burger Buns,1,2.49
119,2024-01-03 10:59:12,6,4,040000739390,Ground Beef,1,6.49
119,2024-01-03 10:59:12,6,5,040001109085,Ketchup,1,2.99
119,2024-01-03 10:59:12,6,6,040002292109,Yogurt,1,1.29
120,2024-01-03 12:03:58,9,1,040000369695,Chicken Breast,1,7.99
120,2024-01-03 12:03:58,9,2,040001996353,Salsa,1,4.49
120,2024-01-03 12:03:58,9,3,040002070292,Soda,3,1.99
121,2024-01-03 12:08:56,10,1,040000073939,Bananas,1,0.59
121,2024-01-03 12:08:56,10,2,040000665451,Frozen Pizza,1,5.99
121,2024-01-03 12:08:56,10,3,040001552719,Paper Towels,3,6.49
121,2024-01-03 12:08:56,10,4,040001996353,Salsa,1,4.49
121,2024-01-03 12:08:56,10,5,040002218170,Tortilla Chips,1,3.99
122,2024-01-03 12:10:49,9,1,040000073939,Bananas,1,0.59
122,2024-01-03 12:10:49,9,2,040001183024,Lettuce,1,1.99
122,2024-01-03 12:10:49,9,3,040001330902,Milk,1,3.49
123,2024-01-03 12:40:07,9,1,040000221817,Burger Buns,1,2.49
123,2024-01-03 12:40:07,9,2,040000739390,Ground Beef,1,6.49
123,2024-01-03 12:40:07,9,3,040001109085,Ketchup,2,2.99
124,2024-01-03 12:40:08,3,1,040001330902,Milk,1,3.49
124,2024-01-03 12:40:08,3,2,040001552719,Paper Towels,1,6.49
124,2024-01-03 12:40:08,3,3,040001996353,Salsa,1,4.49
124,2024-01-03 12:40:08,3,4,040002070292,Soda,1,1.99
124,2024-01-03 12:40:08,3,5,040002218170,Tortilla Chips,1,3.99
125,2024-01-03 12:46:18,6,1,040000517573,Dish Soap,1,3.99
125,2024-01-03 12:46:18,6,2,040000961207,Ice Cream,1,4.99
125,2024-01-03 12:46:18,6,3,040001330902,Milk,2,3.49
125,2024-01-03 12:46:18,6,4,040002218170,Tortilla Chips,2,3.99
126,2024-01-03 12:56:57,6,1,040000147878,Bread,1,2.99
126,2024-01-03 12:56:57,6,2,040000961207,Ice Cream,1,4.99
126,2024-01-03 12:56:57,6,3,040001035146,Jelly,1,3.49
126,2024-01-03 12:56:57,6,4,040001848475,Peanut Butter,3,4.99
127,2024-01-03 13:11:48,4,1,040000073939,Bananas,1,0.59
127,2024-01-03 13:11:48,4,2,040000147878,Bread,1,2.99
127,2024-01-03 13:11:48,4,3,040001330902,Milk,1,3.49
128,2024-01-03 13:14:55,10,1,040000073939,Bananas,2,0.59
128,2024-01-03 13:14:55,10,2,040000591512,Eggs,1,4.29
128,2024-01-03 13:14:55,10,3,040001035146,Jelly,1,3.49
128,2024-01-03 13:14:55,10,4,040001183024,Lettuce,2,1.99
128,2024-01-03 13:14:55,10,5,040001330902,Milk,1,3.49
128,2024-01-03 13:14:55,10,6,040001552719,Paper Towels,1,6.49
128,2024-01-03 13:14:55,10,7,040001848475,Peanut Butter,2,4.99
129,2024-01-03 13:35:33,4,1,040001330902,Milk,1,3.49
130,2024-01-03 13:40:03,7,1,040000000000,Apples,1,2.49
130,2024-01-03 13:40:03,7,2,040000591512,Eggs,1,4.29
130,2024-01-03 13:40:03,7,3,040000961207,Ice Cream,3,4.99
131,2024-01-03 14:11:45,2,1,040000073939,Bananas,2,0.59
131,2024-01-03 14:11:45,2,2,040001330902,Milk,2,3.49
131,2024-01-03 14:11:45,2,3,040001404841,Onions,1,1.19
132,2024-01-03 14:37:38,10,1,040000073939,Bananas,1,0.59
132,2024-01-03 14:37:38,10,2,040000369695,Chicken Breast,1,7.99
132,2024-01-03 14:37:38,10,3,040001256963,Maple Syrup,1,6.99
132,2024-01-03 14:37:38,10,4,040001478780,Pancake Mix,1,3.19
133,2024-01-03 14:41:14,1,1,040000073939,Bananas,1,0.59
133,2024-01-03 14:41:14,1,2,040000221817,Burger Buns,1,2.49
133,2024-01-03 14:41:14,1,3,040000739390,Ground Beef,2,6.49
133,2024-01-03 14:41:14,1,4,040001330902,Milk,1,3.49
134,2024-01-03 14:41:51,6,1,040000073939,Bananas,1,0.59
134,2024-01-03 14:41:51,6,2,040001035146,Jelly,1,3.49
134,2024-01-03 14:41:51,6,3,040001330902,Milk,2,3.49
134,2024-01-03 14:41:51,6,4,040001848475,Peanut Butter,1,4.99
135,2024-01-03 14:49:39,7,1,040000073939,Bananas,3,0.59
135,2024-01-03 14:49:39,7,2,040000591512,Eggs,2,4.29
135,2024-01-03 14:49:39,7,3,040001330902,Milk,2,3.49
136,2024-01-03 15:05:26,9,1,040000073939,Bananas,1,0.59
136,2024-01-03 15:05:26,9,2,040000591512,Eggs,1,4.29
136,2024-01-03 15:05:26,9,3,040001256963,Maple Syrup,1,6.99
136,2024-01-03 15:05:26,9,4,040001478780,Pancake Mix,1,3.19
137,2024-01-03 15:11:54,5,1,040000517573,Dish Soap,1,3.99
137,2024-01-03 15:11:54,5,2,040001183024,Lettuce,1,1.99
137,2024-01-03 15:11:54,5,3,040001330902,Milk,1,3.49
137,2024-01-03 15:11:54,5,4,040001700597,Pasta,2,1.79
137,2024-01-03 15:11:54,5,5,040001774536,Pasta Sauce,1,3.29
138,2024-01-03 15:11:56,6,1,040000221817,Burger Buns,1,2.49
138,2024-01-03 15:11:56,6,2,040000591512,Eggs,1,4.29
138,2024-01-03 15:11:56,6,3,040000739390,Ground Beef,2,6.49
138,2024-01-03 15:11:56,6,4,040001109085,Ketchup,3,2.99
138,2024-01-03 15:11:56,6,5,040001330902,Milk,1,3.49
138,2024-01-03 15:11:56,6,6,040001922414,Rice,2,4.49
138,2024-01-03 15:11:56,6,7,040002292109,Yogurt,1,1.29
139,2024-01-03 15:26:14,2,1,040000591512,Eggs,2,4.29
139,2024-01-03 15:26:14,2,2,040001256963,Maple Syrup,1,6.99
139,2024-01-03 15:26:14,2,3,040001478780,Pancake Mix,1,3.19
139,2024-01-03 15:26:14,2,4,040001552719,Paper Towels,2,6.49
140,2024-01-03 15:40:54,10,1,040000000000,Apples,1,2.49
140,2024-01-03 15:40:54,10,2,040000147878,Bread,1,2.99
140,2024-01-03 15:40:54,10,3,040000517573,Dish Soap,2,3.99
141,2024-01-03 15:45:25,1,1,040000000000,Apples,1,2.49
141,2024-01-03 15:45:25,1,2,040000147878,Bread,1,2.99
141,2024-01-03 15:45:25,1,3,040000443634,Coffee Creamer,2,3.79
141,2024-01-03 15:45:25,1,4,040000813329,Ground Coffee,1,8.99
141,2024-01-03 15:45:25,1,5,040001404841,Onions,1,1.19
142,2024-01-03 15:54:21,2,1,040000591512,Eggs,1,4.29
142,2024-01-03 15:54:21,2,2,040001700597,Pasta,1,1.79
142,2024-01-03 15:54:21,2,3,040001774536,Pasta Sauce,1,3.29
143,2024-01-03 15:55:24,6,1,040000073939,Bananas,1,0.59
143,2024-01-03 15:55:24,6,2,040000517573,Dish Soap,3,3.99
143,2024-01-03 15:55:24,6,3,040001700597,Pasta,1,1.79
143,2024-01-03 15:55:24,6,4,040001774536,Pasta Sauce,2,3.29
144,2024-01-03 16:39:39,2,1,040000073939,Bananas,1,0.59
144,2024-01-03 16:39:39,2,2,040000295756,Carrots,1,1.49
144,2024-01-03 16:39:39,2,3,040000887268,Guacamole,1,5.99
144,2024-01-03 16:39:39,2,4,040001330902,Milk,1,3.49
144,2024-01-03 16:39:39,2,5,040001996353,Salsa,1,4.49
144,2024-01-03 16:39:39,2,6,040002070292,Soda,1,1.99
144,2024-01-03 16:39:39,2,7,040002218170,Tortilla Chips,3,3.99
145,2024-01-03 16:40:59,10,1,040000517573,Dish Soap,2,3.99
145,2024-01-03 16:40:59,10,2,040001330902,Milk,1,3.49
146,2024-01-03 17:01:35,1,1,040000073939,Bananas,1,0.59
146,2024-01-03 17:01:35,1,2,040000591512,Eggs,1,4.29
146,2024-01-03 17:01:35,1,3,040001330902,Milk,2,3.49
147,2024-01-03 17:25:51,7,1,040000073939,Bananas,1,0.59
147,2024-01-03 17:25:51,7,2,040000221817,Burger Buns,1,2.49
147,2024-01-03 17:25:51,7,3,040000517573,Dish Soap,3,3.99
148,2024-01-03 17:54:23,10,1,040000073939,Bananas,1,0.59
148,2024-01-03 17:54:23,10,2,040001330902,Milk,3,3.49
148,2024-01-03 17:54:23,10,3,040001626658,Parmesan,1,5.49
148,2024-01-03 17:54:23,10,4,040001700597,Pasta,1,1.79
148,2024-01-03 17:54:23,10,5,040001774536,Pasta Sauce,1,3.29
149,2024-01-03 17:54:34,9,1,040000369695,Chicken Breast,2,7.99
149,2024-01-03 17:54:34,9,2,040001183024,Lettuce,1,1.99
149,2024-01-03 17:54:34,9,3,040001256963,Maple Syrup,1,6.99
149,2024-01-03 17:54:34,9,4,040001478780,Pancake Mix,2,3.19
150,2024-01-03 18:03:57,2,1,040000591512,Eggs,1,4.29
150,2024-01-03 18:03:57,2,2,040001996353,Salsa,1,4.49
150,2024-01-03 18:03:57,2,3,040002218170,Tortilla Chips,2,3.99
151,2024-01-03 18:14:25,3,1,040000073939,Bananas,1,0.59
151,2024-01-03 18:14:25,3,2,040000887268,Guacamole,1,5.99
151,2024-01-03 18:14:25,3,3,040001996353,Salsa,1,4.49
151,2024-01-03 18:14:25,3,4,040002070292,Soda,1,1.99
151,2024-01-03 18:14:25,3,5,040002144231,Tomatoes,2,2.99
151,2024-01-03 18:14:25,3,6,040002218170,Tortilla Chips,1,3.99
152,2024-01-03 18:28:26,3,1,040000073939,Bananas,1,0.59
152,2024-01-03 18:28:26,3,2,040001330902,Milk,2,3.49
152,2024-01-03 18:28:26,3,3,040001478780,Pancake Mix,1,3.19
153,2024-01-03 18:40:03,4,1,040000000000,Apples,1,2.49
153,2024-01-03 18:40:03,4,2,040000073939,Bananas,3,0.59
153,2024-01-03 18:40:03,4,3,040000517573,Dish Soap,1,3.99
153,2024-01-03 18:40:03,4,4,040000591512,Eggs,1,4.29
153,2024-01-03 18:40:03,4,5,040001256963,Maple Syrup,1,6.99
153,2024-01-03 18:40:03,4,6,040001478780,Pancake Mix,2,3.19
154,2024-01-03 18:40:21,2,1,040000000000,Apples,1,2.49
154,2024-01-03 18:40:21,2,2,040000073939,Bananas,1,0.59
154,2024-01-03 18:40:21,2,3,040000147878,Bread,1,2.99
154,2024-01-03 18:40:21,2,4,040001256963,Maple Syrup,1,6.99
154,2024-01-03 18:40:21,2,5,040001478780,Pancake Mix,2,3.19
155,2024-01-03 18:44:26,2,1,040000000000,Apples,2,2.49
155,2024-01-03 18:44:26,2,2,040000073939,Bananas,3,0.59
155,2024-01-03 18:44:26,2,3,040000295756,Carrots,3,1.49
155,2024-01-03 18:44:26,2,4,040000591512,Eggs,1,4.29
155,2024-01-03 18:44:26,2,5,040001996353,Salsa,1,4.49
155,2024-01-03 18:44:26,2,6,040002070292,Soda,2,1.99
155,2024-01-03 18:44:26,2,7,040002218170,Tortilla Chips,1,3.99
156,2024-01-03 18:44:36,3,1,040000221817,Burger Buns,1,2.49
156,2024-01-03 18:44:36,3,2,040000739390,Ground Beef,2,6.49
156,2024-01-03 18:44:36,3,3,040001109085,Ketchup,1,2.99
156,2024-01-03 18:44:36,3,4,040001404841,Onions,1,1.19
156,2024-01-03 18:44:36,3,5,040001552719,Paper Towels,1,6.49
157,2024-01-03 18:57:28,10,1,040001996353,Salsa,2,4.49
157,2024-01-03 18:57:28,10,2,040002070292,Soda,1,1.99
157,2024-01-03 18:57:28,10,3,040002218170,Tortilla Chips,1,3.99
158,2024-01-03 19:33:50,10,1,040000073939,Bananas,2,0.59
158,2024-01-03 19:33:50,10,2,040000147878,Bread,1,2.99
158,2024-01-03 19:33:50,10,3,040000369695,Chicken Breast,1,7.99
158,2024-01-03 19:33:50,10,4,040001183024,Lettuce,2,1.99
159,2024-01-03 19:37:46,8,1,040001996353,Salsa,2,4.49
159,2024-01-03 19:37:46,8,2,040002070292,Soda,2,1.99
159,2024-01-03 19:37:46,8,3,040002218170,Tortilla Chips,3,3.99
160,2024-01-03 19:38:39,4,1,040000073939,Bananas,1,0.59
160,2024-01-03 19:38:39,4,2,040000591512,Eggs,1,4.29
160,2024-01-03 19:38:39,4,3,040000665451,Frozen Pizza,1,5.99
160,2024-01-03 19:38:39,4,4,040001330902,Milk,1,3.49
160,2024-01-03 19:38:39,4,5,040002144231,Tomatoes,1,2.99
161,2024-01-03 20:08:47,9,1,040000000000,Apples,1,2.49
161,2024-01-03 20:08:47,9,2,040000295756,Carrots,1,1.49
161,2024-01-03 20:08:47,9,3,040000591512,Eggs,1,4.29
161,2024-01-03 20:08:47,9,4,040001035146,Jelly,1,3.49
161,2024-01-03 20:08:47,9,5,040001848475,Peanut Butter,1,4.99
162,2024-01-03 20:30:30,9,1,040000073939,Bananas,1,0.59
162,2024-01-03 20:30:30,9,2,040000147878,Bread,1,2.99
162,2024-01-03 20:30:30,9,3,040001330902,Milk,1,3.49
162,2024-01-03 20:30:30,9,4,040001774536,Pasta Sauce,3,3.29
162,2024-01-03 20:30:30,9,5,040001922414,Rice,1,4.49
163,2024-01-03 20:41:42,3,1,040000073939,Bananas,1,0.59
163,2024-01-03 20:41:42,3,2,040000147878,Bread,1,2.99
163,2024-01-03 20:41:42,3,3,040001330902,Milk,1,3.49
163,2024-01-03 20:41:42,3,4,040001404841,Onions,3,1.19
164,2024-01-03 21:53:56,6,1,040000443634,Coffee Creamer,2,3.79
164,2024-01-03 21:53:56,6,2,040000517573,Dish Soap,1,3.99
164,2024-01-03 21:53:56,6,3,040000591512,Eggs,1,4.29
164,2024-01-03 21:53:56,6,4,040000813329,Ground Coffee,1,8.99
164,2024-01-03 21:53:56,6,5,040001330902,Milk,1,3.49
164,2024-01-03 21:53:56,6,6,040001404841,Onions,2,1.19
165,2024-01-03 21:57:29,6,1,040000443634,Coffee Creamer,2,3.79
165,2024-01-03 21:57:29,6,2,040000813329,Ground Coffee,1,8.99
165,2024-01-03 21:57:29,6,3,040001330902,Milk,1,3.49
166,2024-01-04 07:55:44,5,1,040000000000,Apples,1,2.49
166,2024-01-04 07:55:44,5,2,040000073939,Bananas,2,0.59
166,2024-01-04 07:55:44,5,3,040000221817,Burger Buns,2,2.49
166,2024-01-04 07:55:44,5,4,040000665451,Frozen Pizza,1,5.99
166,2024-01-04 07:55:44,5,5,040000739390,Ground Beef,1,6.49
166,2024-01-04 07:55:44,5,6,040001330902,Milk,1,3.49
167,2024-01-04 08:10:27,4,1,040000073939,Bananas,1,0.59
167,2024-01-04 08:10:27,4,2,040000147878,Bread,3,2.99
167,2024-01-04 08:10:27,4,3,040000591512,Eggs,1,4.29
167,2024-01-04 08:10:27,4,4,040000887268,Guacamole,3,5.99
167,2024-01-04 08:10:27,4,5,040001922414,Rice,2,4.49
167,2024-01-04 08:10:27,4,6,040002070292,Soda,1,1.99
167,2024-01-04 08:10:27,4,7,040002218170,Tortilla Chips,3,3.99
167,2024-01-04 08:10:27,4,8,040002292109,Yogurt,1,1.29
168,2024-01-04 08:27:43,3,1,040000073939,Bananas,1,0.59
168,2024-01-04 08:27:43,3,2,040001330902,Milk,3,3.49
168,2024-01-04 08:27:43,3,3,040002144231,Tomatoes,2,2.99
169,2024-01-04 09:30:59,1,1,040000073939,Bananas,1,0.59
169,2024-01-04 09:30:59,1,2,040000517573,Dish Soap,1,3.99
169,2024-01-04 09:30:59,1,3,040000665451,Frozen Pizza,2,5.99
169,2024-01-04 09:30:59,1,4,040001256963,Maple Syrup,1,6.99
169,2024-01-04 09:30:59,1,5,040001330902,Milk,2,3.49
169,2024-01-04 09:30:59,1,6,040001478780,Pancake Mix,3,3.19
170,2024-01-04 09:35:24,8,1,040000073939,Bananas,3,0.59
170,2024-01-04 09:35:24,8,2,040000739390,Ground Beef,3,6.49
170,2024-01-04 09:35:24,8,3,040001109085,Ketchup,2,2.99
170,2024-01-04 09:35:24,8,4,040001922414,Rice,1,4.49
171,2024-01-04 09:58:48,10,1,040000147878,Bread,1,2.99
171,2024-01-04 09:58:48,10,2,040000221817,Burger Buns,3,2.49
171,2024-01-04 09:58:48,10,3,040001109085,Ketchup,1,2.99
171,2024-01-04 09:58:48,10,4,040001330902,Milk,1,3.49
172,2024-01-04 10:34:48,3,1,040000000000,Apples,1,2.49
172,2024-01-04 10:34:48,3,2,040000591512,Eggs,1,4.29
172,2024-01-04 10:34:48,3,3,040000665451,Frozen Pizza,2,5.99
173,2024-01-04 11:41:29,4,1,040000591512,Eggs,1,4.29
173,2024-01-04 11:41:29,4,2,040001626658,Parmesan,2,5.49
173,2024-01-04 11:41:29,4,3,040001700597,Pasta,1,1.79
173,2024-01-04 11:41:29,4,4,040001774536,Pasta Sauce,2,3.29
173,2024-01-04 11:41:29,4,5,040002144231,Tomatoes,2,2.99
173,2024-01-04 11:41:29,4,6,040002292109,Yogurt,1,1.29
174,2024-01-04 11:53:50,8,1,040000369695,Chicken Breast,1,7.99
174,2024-01-04 11:53:50,8,2,040001330902,Milk,1,3.49
175,2024-01-04 11:55:44,4,1,040000073939,Bananas,1,0.59
175,2024-01-04 11:55:44,4,2,040000147878,Bread,1,2.99
175,2024-01-04 11:55:44,4,3,040000221817,Burger Buns,1,2.49
175,2024-01-04 11:55:44,4,4,040000369695,Chicken Breast,2,7.99
175,2024-01-04 11:55:44,4,5,040000591512,Eggs,1,4.29
175,2024-01-04 11:55:44,4,6,040000739390,Ground Beef,1,6.49
175,2024-01-04 11:55:44,4,7,040001109085,Ketchup,1,2.99
175,2024-01-04 11:55:44,4,8,040001330902,Milk,1,3.49
176,2024-01-04 12:01:06,4,1,040000517573,Dish Soap,1,3.99
176,2024-01-04 12:01:06,4,2,040000591512,Eggs,1,4.29
176,2024-01-04 12:01:06,4,3,040001035146,Jelly,1,3.49
176,2024-01-04 12:01:06,4,4,040001330902,Milk,2,3.49
176,2024-01-04 12:01:06,4,5,040001848475,Peanut Butter,3,4.99
177,2024-01-04 12:02:19,8,1,040000073939,Bananas,1,0.59
177,2024-01-04 12:02:19,8,2,040000443634,Coffee Creamer,3,3.79
177,2024-01-04 12:02:19,8,3,040000813329,Ground Coffee,1,8.99
177,2024-01-04 12:02:19,8,4,040001330902,Milk,1,3.49
178,2024-01-04 12:05:36,7,1,040001035146,Jelly,1,3.49
178,2024-01-04 12:05:36,7,2,040001183024,Lettuce,2,1.99
178,2024-01-04 12:05:36,7,3,040001330902,Milk,1,3.49
178,2024-01-04 12:05:36,7,4,040001848475,Peanut Butter,2,4.99
179,2024-01-04 12:06:49,6,1,040000073939,Bananas,1,0.59
179,2024-01-04 12:06:49,6,2,040001256963,Maple Syrup,3,6.99
179,2024-01-04 12:06:49,6,3,040001330902,Milk,3,3.49
180,2024-01-04 12:33:24,10,1,040000665451,Frozen Pizza,1,5.99
180,2024-01-04 12:33:24,10,2,040001330902,Milk,2,3.49
180,2024-01-04 12:33:24,10,3,040001922414,Rice,1,4.49
181,2024-01-04 13:13:39,9,1,040000591512,Eggs,1,4.29
181,2024-01-04 13:13:39,9,2,040000665451,Frozen Pizza,1,5.99
182,2024-01-04 13:31:16,8,1,040000073939,Bananas,1,0.59
182,2024-01-04 13:31:16,8,2,040000443634,Coffee Creamer,1,3.79
182,2024-01-04 13:31:16,8,3,040000813329,Ground Coffee,2,8.99
182,2024-01-04 13:31:16,8,4,040001552719,Paper Towels,2,6.49
182,2024-01-04 13:31:16,8,5,040002144231,Tomatoes,2,2.99
183,2024-01-04 13:33:28,7,1,040000073939,Bananas,1,0.59
183,2024-01-04 13:33:28,7,2,040000147878,Bread,2,2.99
183,2024-01-04 13:33:28,7,3,040001922414,Rice,1,4.49
183,2024-01-04 13:33:28,7,4,040001996353,Salsa,2,4.49
183,2024-01-04 13:33:28,7,5,040002218170,Tortilla Chips,1,3.99
184,2024-01-04 13:35:30,2,1,040000073939,Bananas,1,0.59
184,2024-01-04 13:35:30,2,2,040000591512,Eggs,1,4.29
184,2024-01-04 13:35:30,2,3,040000887268,Guacamole,1,5.99
